Id,Score,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32
33300,10,17,6,a,a,0,4,8,e,b,19,e,f,1,32,k,11,i,1,5,a,5,a,3,b,a,12,h,a,d,15,3,b
33301,8,17,6,a,a,0,2,10,e,b,15,d,f,1,51,j,23,i,1,1,b,5,b,1,b,a,4,h,a,b,0,0,b
33302,7,10,1,c,a,0,4,10,e,b,9,c,d,1,65,c,15,f,3,0,b,3,a,1,b,a,10,b,a,b,5,18,b
33303,1,18,1,a,a,0,0,5,d,b,18,c,f,2,48,a,7,b,2,10,b,6,a,2,b,a,16,b,b,c,5,18,b
33304,5,17,10,a,b,0,3,6,d,b,2,c,f,0,96,d,6,a,0,7,a,6,a,1,b,b,17,b,a,b,15,9,b
33305,7,20,6,c,a,0,0,5,d,b,16,c,a,1,66,d,11,a,1,0,a,5,a,3,b,a,14,a,a,b,0,12,b
33306,1,21,10,a,b,0,3,11,e,b,10,d,a,3,97,r,22,g,3,6,b,2,b,1,b,b,15,f,a,b,15,3,b
33307,7,14,10,a,a,0,3,0,e,b,20,c,f,1,32,i,17,a,1,0,a,2,a,1,b,a,13,j,c,b,10,6,a
33308,13,9,0,a,a,0,6,8,c,b,6,d,f,1,87,p,13,i,2,6,a,1,b,1,b,a,9,h,a,b,15,9,b
33309,1,9,1,b,a,0,1,11,e,b,3,d,f,0,40,k,12,f,0,0,a,2,a,1,b,a,6,f,a,b,15,0,b
33310,6,6,1,b,a,0,4,15,a,b,17,d,a,0,48,l,10,f,0,0,b,4,a,1,b,a,3,f,a,b,10,18,a
33311,10,12,0,a,a,0,0,18,b,b,0,d,a,1,29,k,11,i,1,5,a,3,a,1,b,a,11,f,a,b,5,12,b
33312,1,17,1,a,a,0,2,13,e,b,1,e,f,0,64,r,17,i,0,0,a,5,a,1,b,a,2,h,a,b,10,18,b
33313,5,19,1,c,b,0,1,13,e,b,2,d,f,1,67,r,14,i,2,2,b,1,b,1,b,b,10,f,a,b,15,15,b
33314,5,6,10,a,a,0,4,7,e,b,20,d,f,1,90,n,12,i,2,5,a,3,a,1,b,a,11,f,a,b,0,9,b
33315,5,21,5,c,a,0,1,9,e,b,16,d,h,1,47,r,22,i,1,0,a,0,a,1,b,a,5,f,a,b,10,9,b
33316,7,5,6,a,a,0,3,2,a,b,18,a,c,2,65,e,17,b,2,8,a,3,a,3,b,a,9,a,a,b,5,18,a
33317,5,4,6,b,a,0,2,4,c,b,16,d,b,2,18,r,6,f,2,0,b,4,b,1,b,a,7,f,f,b,5,18,b
33318,1,18,6,a,a,0,3,5,e,b,23,c,f,1,62,b,7,a,1,6,b,6,a,3,b,a,11,b,a,b,15,18,b
33319,1,7,5,a,a,0,1,9,e,b,17,c,h,0,2,i,15,f,3,4,a,3,b,1,b,a,6,j,a,b,15,9,b
33320,1,22,1,b,a,0,3,12,c,d,0,c,f,1,50,i,23,f,1,0,a,5,b,1,b,a,12,j,a,b,15,12,b
33321,4,5,1,b,a,0,3,3,d,b,0,d,f,0,35,j,6,f,1,0,a,4,b,2,b,a,4,h,a,b,10,15,b
33322,1,21,10,a,a,0,4,13,e,b,17,c,a,0,86,i,13,c,0,5,b,3,b,1,b,a,21,j,a,b,10,15,b
33323,1,11,6,a,a,0,0,12,e,b,2,c,f,0,70,i,14,c,0,5,a,2,a,1,b,a,12,j,a,b,15,12,a
33324,7,14,10,a,a,0,0,6,c,b,8,d,g,1,52,r,6,g,1,7,a,5,b,2,b,a,15,f,a,b,5,15,b
33325,5,15,6,a,a,0,4,3,d,b,14,c,e,0,60,b,7,a,0,6,a,3,a,1,d,a,16,b,a,b,15,15,b
33326,1,7,10,b,a,0,5,2,d,b,13,c,f,1,77,b,8,b,2,0,a,6,b,3,b,a,8,b,a,b,10,3,b
33327,1,13,5,a,a,0,1,7,e,b,3,c,f,1,47,b,21,f,1,5,a,6,a,1,b,a,9,j,a,d,5,18,b
33328,8,12,10,b,a,0,1,17,c,b,0,c,h,3,50,i,12,f,6,0,a,6,a,1,b,a,11,a,a,b,5,12,b
33329,1,22,0,c,b,0,3,9,e,b,1,c,f,2,58,i,15,c,3,3,a,3,a,1,b,b,12,j,a,b,5,15,b
33330,1,8,6,a,b,0,1,18,c,b,14,c,c,2,52,i,21,c,2,4,a,0,b,1,b,b,8,j,e,b,5,18,b
33331,4,3,0,a,a,0,2,15,e,b,0,d,f,1,45,k,12,i,1,1,b,1,b,3,b,a,3,f,a,b,5,18,b
33332,4,18,1,a,a,0,0,13,a,b,20,c,a,1,65,a,10,f,2,2,b,3,a,1,b,a,6,b,c,b,5,15,a
33333,5,16,1,a,b,0,1,5,e,b,22,c,a,1,51,a,7,a,3,2,a,4,a,3,b,b,9,b,a,b,5,3,b
33334,4,16,10,a,a,0,1,11,d,b,7,d,a,1,47,k,11,g,1,1,a,3,a,2,b,a,13,f,a,b,10,18,b
33335,4,12,6,a,b,0,1,12,e,b,11,d,f,1,86,r,18,i,1,9,a,4,a,1,b,a,15,f,a,b,0,0,b
33336,1,10,10,a,b,0,1,5,e,b,19,c,a,1,71,b,7,a,1,1,a,6,a,3,b,b,9,b,a,b,5,9,b
33337,10,3,6,a,a,0,0,8,a,b,4,d,c,1,27,k,14,i,1,3,a,2,a,1,b,a,11,f,a,b,10,9,a
33338,1,1,0,b,a,0,0,6,e,b,3,d,f,1,27,r,10,f,1,0,a,0,a,3,b,a,1,g,a,b,5,9,b
33339,11,19,10,a,a,0,0,0,d,b,20,d,f,2,38,r,13,i,4,10,a,3,b,1,b,a,6,h,a,b,15,18,b
33340,1,4,10,a,a,0,2,7,e,b,20,c,f,1,55,i,17,c,1,2,a,5,a,3,b,a,15,b,a,d,15,12,b
33341,14,10,6,a,a,0,6,16,a,b,0,c,f,1,41,i,6,b,1,7,b,4,b,1,b,a,9,b,a,b,5,18,a
33342,7,15,10,a,a,0,2,6,e,b,0,d,a,3,84,k,8,i,3,3,b,5,b,1,b,a,21,f,a,b,10,15,b
33343,8,17,5,a,a,0,5,4,a,b,15,d,a,1,37,k,8,g,1,1,a,2,a,1,b,a,13,f,a,b,5,18,a
33344,17,16,0,a,a,0,5,14,a,b,2,d,f,1,88,r,14,i,3,8,a,2,a,1,b,a,12,h,a,b,5,18,a
33345,8,16,1,a,a,0,5,16,e,b,16,d,a,1,71,r,7,g,2,4,a,2,b,2,b,a,18,f,a,b,10,15,b
33346,2,5,6,a,a,0,3,3,d,b,15,c,f,2,43,b,8,a,2,2,a,5,a,2,b,a,16,b,a,d,0,15,b
33347,5,4,6,c,a,0,2,18,e,b,0,d,a,0,46,n,8,i,2,0,b,3,b,1,b,a,5,f,a,b,5,9,b
33348,2,10,1,a,a,0,2,0,d,b,20,c,b,2,40,b,17,a,1,2,a,0,a,3,b,a,8,e,f,b,15,15,b
33349,11,11,6,a,a,0,0,8,a,b,15,d,f,1,90,k,22,i,1,10,a,6,b,1,b,a,16,f,a,a,15,0,a
33350,1,19,1,b,a,0,3,10,e,b,14,c,f,1,27,i,21,b,2,0,b,0,a,1,c,a,4,j,a,d,15,18,b
33351,2,5,10,b,a,0,3,18,a,b,0,d,f,2,17,r,22,f,2,3,b,3,a,2,b,a,10,f,a,b,5,9,a
33352,1,12,1,a,b,0,0,5,e,b,0,d,f,1,98,k,9,i,1,5,b,5,b,3,b,b,18,f,a,b,5,3,b
33353,10,14,6,c,b,0,0,9,e,c,11,d,h,0,85,k,11,i,1,0,b,2,a,1,c,b,9,f,a,b,5,15,b
33354,1,16,0,a,a,0,0,5,e,b,4,c,a,0,73,b,8,a,0,9,a,6,a,3,b,a,21,b,a,b,5,6,a
33355,5,11,10,a,a,0,1,6,e,b,24,c,a,1,45,i,6,a,1,1,a,0,a,3,b,a,10,j,a,b,15,3,b
33356,1,16,6,a,a,0,1,4,c,b,12,d,a,3,45,r,7,i,3,5,a,2,a,3,b,a,9,f,a,b,15,3,b
33357,1,18,6,a,a,0,5,18,c,b,17,c,f,0,81,i,8,c,0,5,a,2,a,1,b,a,17,b,a,b,15,9,b
33358,1,17,10,b,a,0,3,18,a,b,11,d,f,0,57,j,10,f,0,0,a,5,a,1,b,a,13,f,a,b,10,15,a
33359,11,17,1,a,a,0,1,4,c,b,19,d,a,1,76,r,7,g,1,7,a,4,b,1,b,a,14,f,a,b,5,9,b
33360,7,7,10,a,a,0,5,10,e,b,19,d,f,1,47,r,11,i,1,2,a,4,a,1,b,a,10,f,a,b,15,3,b
33361,1,0,1,b,a,0,0,17,a,b,6,c,f,1,36,i,6,b,1,0,a,2,a,1,b,a,3,b,a,b,15,9,a
33362,7,12,10,a,b,0,0,17,e,b,17,c,a,1,67,g,10,c,1,1,b,3,a,1,b,b,5,b,a,b,10,18,b
33363,1,5,6,a,a,0,3,5,c,b,7,d,c,1,82,n,9,i,1,3,b,4,a,1,b,a,15,f,a,b,15,0,b
33364,1,6,10,b,a,0,1,3,e,b,10,d,f,0,53,p,5,f,0,0,b,6,a,3,b,a,6,f,a,b,10,18,b
33365,2,18,5,a,b,0,7,13,e,b,3,d,a,1,85,r,14,g,1,10,b,5,a,1,b,b,21,f,a,b,15,6,a
33366,17,11,6,a,a,0,0,17,e,b,13,c,f,1,12,e,7,b,1,1,a,6,b,3,b,a,3,b,a,b,5,15,b
33367,2,3,6,a,a,0,1,16,e,b,6,c,a,0,81,i,7,a,0,11,b,6,a,3,b,a,20,b,a,b,10,0,b
33368,1,21,1,a,b,0,4,12,c,b,16,c,a,2,86,i,25,c,4,2,a,3,a,1,b,b,5,j,e,b,5,9,b
33369,1,4,5,a,a,0,3,17,c,b,13,c,h,0,26,b,5,a,3,3,a,3,b,1,b,a,7,b,a,b,5,3,b
33370,1,14,6,a,a,0,3,2,d,d,18,e,a,0,63,r,11,i,0,10,a,2,b,1,b,a,21,f,a,b,10,9,b
33371,1,18,6,a,a,0,3,7,a,b,0,d,c,1,20,r,15,i,3,3,b,5,a,3,b,a,4,h,a,b,5,9,a
33372,1,8,10,a,a,0,5,12,a,b,4,d,f,1,18,k,1,i,1,6,a,1,a,1,b,a,1,f,a,b,15,15,a
33373,1,3,1,a,a,0,2,8,e,b,16,d,f,1,74,j,13,i,1,1,a,3,a,1,a,a,4,f,a,b,5,12,b
33374,11,10,5,b,a,0,7,18,c,b,0,d,f,1,36,j,14,f,1,0,b,0,a,1,b,a,1,h,h,b,5,12,a
33375,5,12,1,b,a,0,1,9,e,b,16,c,f,1,34,h,17,f,1,0,a,4,a,1,b,a,3,j,a,b,10,6,b
33376,1,15,10,b,a,0,3,0,e,b,20,c,b,2,21,b,16,a,1,8,b,4,a,2,b,a,17,e,a,b,5,18,a
33377,6,14,1,a,a,0,1,6,c,b,12,c,a,1,71,b,8,a,1,7,b,4,a,1,b,a,14,b,a,b,10,3,b
33378,4,9,6,a,a,0,2,6,c,a,0,d,f,2,64,k,6,i,4,6,a,5,a,1,b,a,7,f,a,b,0,12,b
33379,1,18,1,b,b,0,1,12,e,b,8,c,a,0,91,i,14,f,0,0,a,2,a,1,b,b,13,j,c,b,5,9,b
33380,1,0,6,b,a,0,0,15,e,b,15,c,e,1,38,i,5,a,2,0,a,2,a,2,b,a,3,b,a,b,15,18,b
33381,8,17,0,a,b,0,2,4,e,b,20,d,a,1,94,k,9,g,1,9,b,4,b,1,d,b,21,h,c,b,10,18,b
33382,1,18,5,b,a,0,0,6,e,b,12,c,h,1,53,d,8,c,2,0,a,4,a,1,b,a,8,b,h,b,10,18,b
33383,1,21,6,a,a,0,0,14,e,b,17,d,e,1,88,r,19,i,2,1,b,2,a,3,b,a,9,f,a,b,10,9,b
33384,11,3,0,a,b,0,2,2,e,b,10,d,f,2,59,k,20,i,2,2,a,3,a,1,b,b,7,f,a,c,5,3,b
33385,1,6,6,a,b,0,4,15,e,b,5,d,f,1,58,j,7,i,1,3,b,5,a,1,b,b,9,f,a,b,15,6,b
33386,10,0,1,a,a,0,0,3,e,b,0,d,f,1,24,k,7,i,1,0,b,2,a,2,b,a,4,h,a,b,5,12,b
33387,4,1,0,a,a,0,1,2,c,b,13,d,f,1,42,k,6,i,2,1,b,3,a,1,b,a,8,f,a,b,5,0,b
33388,1,6,6,a,b,0,4,4,e,a,18,c,a,1,83,e,5,a,1,4,a,3,a,3,b,a,8,b,a,b,10,15,b
33389,2,16,1,b,a,0,3,8,e,b,3,c,f,1,57,b,13,f,1,0,b,0,a,1,b,a,2,b,a,b,5,18,b
33390,7,20,6,b,a,0,1,0,e,d,20,a,b,0,22,i,26,b,1,0,a,6,a,2,b,a,2,b,a,b,5,15,a
33391,10,11,1,a,a,0,3,7,c,b,19,c,h,1,93,b,10,c,1,4,b,4,a,1,b,a,12,b,a,b,5,3,b
33392,2,8,10,a,b,0,0,7,e,b,12,d,f,1,97,r,9,i,1,6,a,0,a,1,b,a,17,f,a,c,5,9,b
33393,1,17,1,b,a,0,0,14,d,b,1,c,f,0,39,a,9,a,2,0,a,2,a,1,b,a,4,b,a,b,5,9,b
33394,5,16,5,a,a,0,2,13,e,b,3,d,f,1,44,m,18,i,1,2,b,3,a,3,b,a,14,f,a,a,5,15,b
33395,5,18,6,a,a,0,3,7,e,b,14,d,c,0,39,r,14,i,0,5,b,1,a,1,b,a,11,f,a,b,10,18,b
33396,2,11,5,a,a,0,7,2,c,b,12,a,g,0,96,i,15,f,0,8,b,2,b,1,d,a,18,d,b,b,5,3,a
33397,6,20,10,a,a,0,3,15,c,b,18,d,c,0,43,k,14,i,2,4,a,6,a,1,b,a,11,g,a,b,0,6,b
33398,4,14,6,a,a,0,0,15,e,b,12,c,a,1,35,b,7,a,1,10,a,3,a,1,a,a,11,b,a,b,10,15,b
33399,1,5,0,b,a,0,0,17,e,b,11,d,e,1,20,r,7,f,0,0,a,2,a,3,b,a,8,g,a,b,15,12,b
33400,1,19,1,a,a,0,3,11,c,b,7,c,f,2,87,i,25,c,2,6,a,2,a,3,b,a,10,j,a,b,5,15,b
33401,1,19,0,b,a,0,1,0,e,b,20,c,f,0,32,d,23,a,3,1,a,5,b,1,b,a,3,e,a,b,15,18,a
33402,5,2,6,a,a,0,1,1,a,b,15,c,f,1,22,a,8,b,1,3,b,3,a,1,b,a,9,b,a,d,0,15,a
33403,5,13,10,a,b,0,4,4,e,b,15,c,a,1,86,d,6,b,1,1,a,3,b,1,b,b,13,b,a,b,15,18,b
33404,1,17,6,a,b,0,3,10,e,b,24,c,f,2,91,b,11,f,4,7,a,3,a,1,a,b,12,j,a,b,10,9,b
33405,1,20,10,a,a,0,5,7,d,b,18,c,f,1,85,d,15,c,1,6,a,0,a,1,b,a,10,b,a,b,5,18,b
33406,6,14,10,a,a,0,0,0,a,b,20,d,b,0,29,k,18,i,1,0,a,4,b,1,b,a,15,f,a,b,15,12,a
33407,10,15,6,e,a,0,2,12,c,b,0,e,f,2,26,k,17,f,3,10,b,5,a,1,b,a,14,f,a,b,10,18,b
33408,2,6,6,a,a,0,0,14,e,b,16,c,f,1,44,b,9,f,2,1,a,2,b,1,b,a,4,b,a,a,5,18,b
33409,2,16,6,a,a,0,1,13,e,b,2,e,f,2,87,k,20,i,2,3,b,3,b,3,b,a,18,g,a,b,10,12,b
33410,4,14,6,a,b,0,5,2,e,b,19,c,f,1,77,i,8,a,1,10,b,5,a,0,b,b,13,j,a,b,5,12,b
33411,1,3,6,b,a,0,2,9,e,b,15,c,f,1,27,i,9,c,2,0,a,4,a,1,b,a,2,j,a,b,15,18,b
33412,1,6,1,a,a,0,4,5,a,b,18,c,f,0,39,h,7,b,0,1,a,5,a,1,b,a,13,b,a,b,10,12,a
33413,1,3,10,c,b,0,2,3,e,b,24,c,f,0,55,b,7,a,0,0,a,3,b,1,b,b,14,j,a,b,15,12,b
33414,2,14,10,b,a,0,3,6,a,b,0,d,a,1,22,n,9,f,1,0,a,5,a,2,b,a,3,f,a,b,10,12,a
33415,1,13,1,a,a,0,1,5,a,b,4,c,f,1,67,b,8,a,1,1,a,3,b,1,b,a,3,b,a,d,5,9,a
33416,1,17,6,a,b,1,3,13,c,b,2,c,f,5,66,b,14,c,6,1,a,3,a,1,b,b,11,b,a,b,5,6,b
33417,1,1,10,a,a,0,0,4,e,b,1,d,b,1,95,k,7,i,1,1,a,1,a,1,a,a,12,k,a,b,10,9,b
33418,2,17,6,a,b,0,1,4,a,d,17,c,a,3,84,b,11,a,3,8,b,5,a,1,b,a,15,b,a,b,5,15,a
33419,4,3,1,a,a,0,2,5,c,b,20,a,f,1,82,i,15,b,3,2,a,0,b,2,b,a,7,b,a,b,15,15,b
33420,1,0,10,a,a,0,0,1,e,b,20,e,f,0,50,k,8,i,0,0,a,5,b,1,b,a,2,h,a,b,15,12,b
33421,3,8,1,a,a,0,5,2,c,b,8,a,f,1,67,b,12,c,1,5,a,6,a,1,b,a,12,b,f,b,10,12,b
33422,7,16,5,b,a,0,3,1,e,b,24,c,f,1,60,e,15,a,0,2,b,3,a,1,b,a,4,b,a,c,15,9,b
33423,1,15,1,a,a,0,3,11,d,b,2,d,f,1,8,k,11,i,1,0,b,0,b,2,b,a,16,f,a,b,5,18,b
33424,7,18,1,a,b,0,1,2,e,b,15,c,f,3,78,e,13,c,3,2,a,1,b,1,b,b,5,c,a,b,15,12,b
33425,1,22,0,a,a,0,1,16,c,b,15,d,f,1,85,l,7,i,1,9,b,1,a,3,b,a,18,g,h,b,5,0,b
33426,3,10,10,a,a,0,2,6,e,b,12,c,a,1,88,i,9,a,1,2,a,3,a,1,b,a,5,b,a,a,15,3,b
33427,10,16,1,a,a,0,1,10,e,b,0,d,f,1,77,k,11,i,2,1,a,2,b,2,a,a,5,f,a,b,10,3,b
33428,1,11,1,a,a,0,1,17,e,b,12,c,f,1,37,i,7,b,1,6,b,4,a,3,b,a,6,b,a,b,0,12,b
33429,2,14,10,a,b,0,8,9,e,b,16,d,f,1,28,k,9,i,1,1,a,5,a,1,b,b,11,i,h,a,0,18,b
33430,11,12,5,a,b,0,3,15,a,b,10,d,a,1,73,j,8,g,1,4,b,2,a,1,b,b,21,h,a,b,5,15,a
33431,4,16,0,b,a,0,3,6,d,b,1,a,a,1,70,b,9,a,1,0,a,5,b,3,b,a,5,b,a,b,15,9,b
33432,1,3,6,c,b,0,2,17,c,b,0,c,f,1,78,i,7,b,1,3,a,6,a,1,b,b,13,b,a,b,0,15,b
33433,4,4,6,c,a,0,2,15,e,b,9,d,f,1,23,r,9,i,1,0,a,5,a,1,b,a,17,f,a,b,5,3,b
33434,2,16,6,a,b,0,1,5,c,b,20,d,f,0,77,n,6,i,0,10,b,0,a,1,b,b,15,h,a,b,15,15,b
33435,5,13,1,a,a,0,3,6,e,b,6,c,a,0,49,h,7,a,0,0,a,1,a,3,b,a,16,b,a,b,10,18,b
33436,2,13,1,a,a,0,0,4,e,b,16,c,f,0,20,a,5,a,0,4,a,4,b,1,b,a,18,b,a,b,5,18,b
33437,1,18,5,a,a,0,6,8,a,b,8,c,f,1,73,e,11,f,1,3,a,4,b,1,b,a,14,b,a,b,10,9,a
33438,2,5,1,a,a,0,3,17,e,b,3,c,f,1,30,b,8,a,1,3,b,5,a,3,b,a,9,j,a,b,5,9,b
33439,7,11,1,a,a,0,5,10,e,b,17,d,f,1,47,k,36,i,4,8,b,3,a,1,b,a,10,f,a,b,10,15,b
33440,1,9,1,a,b,0,0,7,e,b,9,d,f,3,87,r,15,i,3,1,b,5,a,1,b,b,11,f,a,b,10,12,b
33441,1,18,6,b,a,0,3,11,a,b,10,c,h,1,37,d,12,c,1,0,a,5,a,1,a,a,2,b,a,b,5,18,a
33442,1,12,1,a,a,0,6,5,e,b,18,d,g,1,66,n,6,g,1,2,b,6,b,3,b,a,12,f,a,b,5,3,b
33443,2,13,6,a,b,0,0,15,c,b,18,c,f,0,84,i,6,a,0,2,a,2,a,1,b,b,7,b,a,b,10,9,b
33444,4,2,0,a,a,0,1,9,e,b,17,d,f,1,21,r,9,i,1,1,a,5,a,1,b,a,9,f,a,b,10,18,b
33445,10,15,5,a,a,0,1,6,c,b,15,d,a,3,78,r,9,i,3,5,a,3,a,3,b,a,12,f,a,b,10,12,b
33446,1,4,1,a,a,0,1,7,e,b,0,c,f,1,42,i,11,a,1,3,a,2,a,1,b,a,4,b,a,b,5,3,b
33447,6,9,10,b,a,0,2,11,e,b,10,c,b,1,63,i,17,c,1,0,a,5,a,1,b,a,3,j,a,b,5,18,b
33448,4,1,10,c,b,0,1,6,d,b,7,c,a,1,83,b,6,a,1,0,b,4,a,1,b,b,10,b,a,d,0,6,b
33449,1,17,10,a,b,0,4,11,e,b,0,d,f,2,60,k,20,i,4,3,a,4,b,2,b,b,17,h,a,b,15,15,b
33450,2,3,10,b,a,0,1,14,b,b,6,c,f,1,57,b,8,a,2,0,a,3,a,1,b,a,6,b,a,b,10,9,a
33451,1,20,10,c,a,0,3,11,e,b,1,d,b,1,39,p,19,i,1,0,a,0,a,3,b,a,10,g,a,b,10,18,b
33452,1,16,0,a,a,0,3,5,e,b,21,d,f,1,80,k,6,i,1,9,a,2,a,1,b,a,17,f,a,b,10,9,a
33453,1,13,6,a,a,0,3,5,e,b,17,d,a,1,44,r,9,g,1,3,b,3,a,3,b,a,12,f,a,b,15,15,b
33454,12,4,1,a,a,0,2,10,d,b,21,d,e,1,53,r,25,i,4,5,b,6,b,2,b,a,10,h,a,b,5,0,b
33455,4,16,10,a,a,0,1,16,a,b,15,c,a,0,71,g,7,b,2,3,a,6,b,1,b,a,8,b,a,b,15,18,a
33456,4,17,1,d,a,0,0,1,e,b,23,c,b,1,51,b,15,a,3,4,b,3,a,1,b,a,10,j,a,b,5,18,b
33457,2,1,6,a,a,0,1,4,e,b,9,c,a,0,15,g,9,a,0,1,b,5,a,2,b,a,6,a,a,b,5,18,b
33458,2,17,1,a,a,0,1,4,a,b,20,d,g,0,53,r,7,g,0,11,b,5,b,1,b,a,19,f,a,b,10,18,a
33459,2,6,1,a,a,0,4,4,d,b,11,d,b,1,38,r,6,i,1,1,b,4,a,2,b,a,3,h,a,b,15,18,b
33460,5,20,6,a,a,0,0,10,a,b,1,a,f,0,84,e,23,f,1,4,a,2,a,3,b,a,10,b,a,b,5,9,a
33461,1,7,10,a,a,0,4,8,c,b,15,c,a,1,75,c,11,f,4,1,b,5,a,3,b,a,6,b,a,b,15,0,b
33462,1,4,1,b,a,0,2,1,a,b,10,c,b,1,33,b,10,a,5,0,b,3,b,2,b,a,5,b,f,b,15,9,a
33463,1,3,6,a,a,0,2,17,e,b,0,e,f,1,60,r,5,i,1,0,a,3,b,1,d,a,17,f,a,b,15,12,a
33464,1,9,10,b,a,0,6,4,a,b,15,c,b,2,12,c,7,a,3,0,a,4,b,1,b,a,10,b,f,b,10,15,a
33465,3,7,6,a,a,0,3,5,e,b,23,e,a,1,53,r,7,h,1,2,a,5,a,3,b,a,16,f,a,b,0,15,a
33466,2,15,10,a,b,0,4,6,e,b,3,c,a,0,89,i,6,a,0,1,b,6,b,2,b,b,13,b,a,b,5,0,b
33467,11,12,1,a,b,0,5,8,e,b,9,d,a,0,49,j,8,g,0,2,b,5,a,1,b,b,8,f,a,b,5,6,b
33468,2,3,1,a,b,0,2,4,e,b,5,d,c,1,74,r,7,i,1,0,a,0,a,3,b,b,9,h,a,b,15,12,b
33469,1,16,0,a,a,0,4,7,e,b,21,d,a,1,52,k,12,i,1,1,a,2,a,3,b,a,11,f,a,b,5,18,b
33470,5,14,10,a,a,0,3,0,c,b,21,c,b,0,42,i,13,a,1,0,a,0,a,1,b,a,14,j,f,b,10,18,b
33471,4,18,1,b,a,0,5,8,a,b,12,c,f,1,76,d,10,c,3,0,a,6,a,1,b,a,3,b,a,b,10,3,a
33472,2,17,6,a,a,0,4,6,e,b,6,c,a,1,64,i,5,a,2,0,a,5,a,2,b,a,9,b,a,b,15,9,b
33473,1,11,10,a,a,0,1,2,e,b,16,a,f,0,62,b,24,f,0,8,b,0,a,1,b,a,21,b,a,b,5,18,b
33474,1,11,6,c,b,0,2,7,e,b,16,e,h,0,57,r,20,i,0,1,a,2,b,1,b,b,6,h,a,b,10,6,b
33475,5,13,6,a,a,0,3,5,e,b,2,c,a,1,80,a,8,a,1,3,a,2,a,2,b,a,9,b,a,b,10,18,b
33476,2,14,6,a,a,0,5,18,a,b,9,d,b,1,98,r,22,i,1,10,a,6,b,1,b,a,15,h,a,b,15,18,a
33477,1,16,1,b,a,0,2,11,e,d,2,d,h,1,77,k,9,f,2,0,a,3,a,1,b,a,14,h,a,b,15,9,b
33478,5,18,6,c,b,0,1,5,e,b,11,d,a,0,92,o,11,i,0,0,b,2,a,3,b,b,15,f,a,b,0,15,b
33479,8,2,5,a,b,0,1,7,e,b,1,d,f,1,81,k,16,i,1,2,a,2,a,1,b,b,10,f,a,b,10,12,b
33480,1,3,5,a,a,0,2,1,e,b,1,d,b,1,44,r,12,i,1,3,b,6,a,2,b,a,15,f,f,b,15,18,b
33481,4,17,1,a,a,0,3,8,e,b,7,d,a,1,81,k,19,f,1,5,a,3,a,3,b,a,8,f,a,b,10,9,b
33482,8,5,10,a,a,0,0,16,a,b,12,f,a,0,20,k,10,i,0,2,a,4,a,3,b,a,6,f,a,b,5,9,a
33483,1,11,6,a,a,0,1,10,e,b,4,c,f,0,66,i,10,c,0,9,b,2,b,1,b,a,12,j,a,b,10,18,b
33484,1,19,10,a,a,0,5,11,e,b,16,c,h,3,42,i,10,c,5,0,b,4,a,1,b,a,7,b,a,b,15,15,b
33485,1,18,1,a,a,0,2,7,c,b,15,d,b,0,11,r,16,i,0,1,a,5,a,1,b,a,1,f,a,b,5,0,b
33486,7,10,0,a,a,0,3,17,d,b,13,c,f,1,22,i,11,f,3,3,a,4,a,2,b,a,5,b,a,b,5,15,a
33487,1,17,6,a,a,0,0,14,c,b,15,d,h,1,43,j,8,g,1,2,a,3,a,1,b,a,11,k,a,b,5,6,a
33488,1,0,5,b,a,0,0,8,a,b,4,d,f,0,58,p,17,f,0,0,b,1,a,1,b,a,3,h,a,b,5,0,a
33489,4,6,1,a,b,0,1,17,a,b,7,d,c,1,60,k,14,i,3,3,b,5,a,1,b,b,13,f,b,b,15,15,a
33490,2,16,6,a,b,1,5,10,e,b,0,c,h,1,87,i,7,c,1,4,a,1,b,1,b,b,6,j,a,b,15,18,b
33491,7,8,1,a,a,0,1,15,e,b,12,d,f,3,22,k,6,i,3,5,b,6,a,2,b,a,8,l,a,b,15,12,b
33492,1,14,1,b,a,0,1,0,e,b,20,c,b,1,28,b,10,a,3,1,b,6,b,2,b,a,4,b,a,b,10,12,a
33493,3,17,5,b,a,0,4,6,c,b,1,d,f,3,17,n,6,f,3,0,a,0,a,1,b,a,15,f,a,b,15,12,b
33494,2,12,1,a,b,1,0,5,e,b,23,d,a,1,99,r,6,i,1,9,b,4,a,1,b,b,15,f,a,b,10,12,b
33495,5,19,10,a,a,0,3,8,a,a,14,c,h,1,57,d,17,c,1,9,a,4,a,1,b,a,13,j,a,b,5,3,a
33496,4,5,6,a,a,0,3,8,e,b,8,c,f,1,85,i,7,b,1,4,b,0,b,1,b,a,6,b,a,b,5,12,b
33497,4,6,5,a,a,0,4,10,e,b,15,d,f,1,60,q,13,i,1,3,b,3,a,1,b,a,4,f,a,b,5,3,b
33498,4,13,6,c,b,0,2,15,e,b,18,d,a,1,94,r,4,i,1,0,b,5,b,1,b,b,9,f,a,b,10,3,b
33499,10,18,6,a,a,0,4,10,a,b,16,d,f,1,42,k,12,i,1,10,a,2,b,1,b,a,14,h,a,a,15,15,a
